PCIE1, 3532, 38.2436589568
PCIE2, 3548, 93.2946289792
PCIE1, 3564, 37.6461017856
PCIE2, 3580, 93.2946289792
PCIE2, 3612, 92.758009344
PCIE1, 3628, 38.2436589568
PCIE2, 3644, 93.352611968
PCIE1, 3660, 39.4387732992
PCIE2, 3676, 92.16340672
PCIE1, 3692, 38.841216128
PCIE2, 3708, 90.974201472
PCIE1, 3724, 28.6827442176
PCIE2, 3741, 90.974201472
PCIE1, 3757, 29.87785856
PCIE2, 3773, 91.568804096
PCIE1, 3789, 29.87785856
PCIE2, 3805, 85.622777856
PCIE1, 3821, 39.4387732992
PCIE2, 3837, 92.16340672
PCIE1, 3853, 36.4509874432
PCIE2, 3869, 94.541817216
PCIE1, 3885, 47.2070165248
PCIE2, 3901, 92.758009344
PCIE1, 3917, 39.4387732992
PCIE2, 3933, 93.352611968
PCIE1, 3949, 39.4387732992
PCIE2, 3965, 93.352611968
PCIE1, 3981, 29.87785856
PCIE2, 3997, 90.379598848
PCIE1, 4013, 40.0363304704
PCIE2, 4029, 92.16340672
PCIE1, 4046, 38.2436589568
PCIE2, 4062, 90.974201472
PCIE1, 4078, 28.6827442176
PCIE2, 4094, 89.784996224
PCIE2, 4126, 90.974201472
PCIE1, 4142, 39.9868418048
PCIE2, 4158, 90.974201472
PCIE1, 4174, 37.0027491328
PCIE2, 4190, 92.758009344
PCIE1, 4206, 46.5518456832
PCIE2, 4222, 92.758009344
PCIE1, 4238, 37.0027491328
PCIE2, 4254, 93.352611968
PCIE1, 4270, 39.3900232704
PCIE2, 4286, 90.974201472
PCIE1, 4302, 38.1963862016
PCIE2, 4318, 93.352611968
PCIE1, 4335, 37.5995676672
PCIE2, 4351, 90.379598848
PCIE1, 4367, 39.3900232704
PCIE2, 4383, 93.352611968
PCIE1, 4399, 47.1486642176
PCIE2, 4415, 90.379598848
PCIE1, 4431, 39.9868418048
PCIE2, 4447, 92.16340672
PCIE1, 4463, 38.793204736
PCIE2, 4479, 92.16340672
PCIE1, 4495, 37.5995676672
PCIE2, 4511, 92.16340672
PCIE1, 4527, 39.3900232704
PCIE2, 4543, 92.16340672
PCIE1, 4559, 46.5518456832
PCIE2, 4575, 92.758009344
PCIE1, 4591, 38.1963862016
PCIE2, 4607, 92.758009344
PCIE2, 4640, 93.352611968
PCIE1, 4656, 38.793204736
PCIE2, 4672, 93.352611968
PCIE1, 4688, 39.3900232704
PCIE2, 4704, 91.568804096
PCIE1, 4720, 38.1963862016
PCIE2, 4736, 90.379598848
PCIE1, 4752, 31.6313823232
PCIE2, 4768, 92.16340672
PCIE1, 4784, 38.1963862016
PCIE2, 4800, 92.16340672
PCIE1, 4816, 39.3900232704
PCIE2, 4832, 92.16340672
PCIE1, 4848, 29.84092672
PCIE2, 4864, 92.16340672
PCIE1, 4880, 38.1963862016
PCIE2, 4896, 92.16340672
PCIE1, 4913, 38.1963862016
PCIE2, 4929, 92.16340672
PCIE1, 4945, 37.5995676672
PCIE2, 4961, 91.568804096
PCIE1, 4977, 38.793204736
PCIE2, 4993, 92.758009344
PCIE1, 5009, 37.0027491328
PCIE2, 5025, 93.947214592
PCIE1, 5041, 38.793204736
PCIE2, 5057, 92.758009344
PCIE1, 5073, 39.9868418048
PCIE2, 5089, 90.974201472
PCIE1, 5105, 38.1963862016
PCIE2, 5121, 90.974201472
PCIE2, 5153, 90.974201472
PCIE1, 5169, 28.718198784
PCIE2, 5185, 93.352611968
PCIE1, 5201, 40.085819136
PCIE2, 5217, 93.352611968
PCIE1, 5233, 39.487523328
PCIE2, 5250, 93.352611968
PCIE1, 5266, 38.290931712
PCIE2, 5282, 89.784996224
PCIE1, 5298, 29.316494592
PCIE2, 5314, 91.568804096
PCIE1, 5330, 45.470481408
PCIE2, 5346, 93.352611968
PCIE1, 5362, 38.290931712
PCIE2, 5378, 91.568804096
PCIE1, 5394, 37.692635904
PCIE2, 5410, 94.541817216
PCIE1, 5426, 38.290931712
PCIE2, 5442, 92.16340672
PCIE1, 5458, 38.290931712
PCIE2, 5474, 93.947214592
PCIE1, 5490, 38.290931712
PCIE2, 5506, 93.352611968
PCIE1, 5522, 38.88922752
PCIE2, 5538, 90.974201472
PCIE1, 5554, 38.88922752
PCIE2, 5571, 92.758009344
PCIE1, 5587, 38.290931712
PCIE2, 5603, 91.568804096
PCIE1, 5619, 31.111382016
PCIE2, 5635, 92.16340672
PCIE2, 5667, 93.947214592
PCIE1, 5683, 29.9147904
PCIE2, 5699, 92.16340672
PCIE1, 5715, 37.094340096
PCIE2, 5731, 93.352611968
PCIE1, 5747, 38.88922752
PCIE2, 5763, 90.974201472
PCIE1, 5780, 40.085819136
PCIE2, 5796, 91.568804096
PCIE1, 5812, 40.085819136
PCIE2, 5828, 91.568804096
PCIE1, 5844, 37.692635904
PCIE2, 5860, 93.352611968
PCIE1, 5876, 47.265368832
PCIE2, 5892, 92.16340672
PCIE1, 5908, 29.316494592
PCIE2, 5924, 90.379598848
PCIE1, 5940, 38.290931712
PCIE2, 5956, 92.758009344
PCIE1, 5973, 40.085819136
PCIE2, 5989, 90.974201472
PCIE1, 6005, 38.88922752
PCIE2, 6021, 92.16340672
PCIE1, 6037, 46.667073024
PCIE2, 6053, 93.352611968
PCIE1, 6069, 28.718198784
PCIE2, 6085, 90.379598848
PCIE1, 6101, 47.265368832
PCIE2, 6117, 91.568804096
PCIE1, 6133, 29.9147904
PCIE2, 6149, 90.379598848
PCIE2, 6182, 90.974201472
PCIE1, 6198, 38.2200225792
PCIE2, 6214, 92.16340672
PCIE1, 6230, 28.6650169344
PCIE2, 6246, 92.758009344
PCIE1, 6262, 39.4143982848
PCIE2, 6278, 93.352611968
PCIE1, 6294, 37.0256468736
PCIE2, 6310, 92.758009344
PCIE1, 6326, 39.4143982848
PCIE2, 6342, 92.16340672
PCIE1, 6358, 38.817210432
PCIE2, 6374, 92.16340672
PCIE1, 6390, 38.817210432
PCIE2, 6406, 92.758009344
PCIE1, 6422, 38.2200225792
PCIE2, 6439, 93.352611968
PCIE1, 6455, 38.2200225792
PCIE2, 6471, 90.379598848
PCIE1, 6487, 29.85939264
PCIE2, 6503, 92.16340672
PCIE1, 6519, 28.6650169344
PCIE2, 6535, 90.379598848
PCIE1, 6551, 37.0256468736
PCIE2, 6567, 91.568804096
PCIE1, 6583, 29.85939264
PCIE2, 6599, 92.758009344
PCIE1, 6615, 38.2200225792
PCIE2, 6631, 92.16340672
PCIE1, 6647, 39.4143982848
PCIE2, 6663, 91.568804096
PCIE2, 6695, 92.758009344
PCIE1, 6711, 47.1778403712
PCIE2, 6727, 92.16340672
PCIE1, 6743, 40.0115861376
PCIE2, 6760, 91.568804096
PCIE1, 6776, 47.1778403712
PCIE2, 6792, 90.379598848
PCIE1, 6808, 37.6228347264
PCIE2, 6824, 90.974201472
PCIE1, 6840, 38.817210432
PCIE2, 6856, 91.568804096
PCIE1, 6872, 45.9834646656
PCIE2, 6888, 92.758009344
PCIE1, 6904, 29.85939264
PCIE2, 6920, 90.974201472
PCIE1, 6936, 28.6650169344
PCIE2, 6952, 93.352611968
PCIE1, 6968, 40.0115861376
PCIE2, 6984, 89.1903936
PCIE1, 7000, 38.817210432
PCIE2, 7016, 91.568804096
PCIE1, 7033, 38.817210432
PCIE2, 7049, 92.758009344
PCIE1, 7065, 38.817210432
PCIE2, 7081, 90.974201472
PCIE1, 7097, 40.6087739904
PCIE2, 7113, 92.16340672
PCIE1, 7129, 40.6087739904
PCIE2, 7145, 92.16340672
PCIE1, 7161, 38.2200225792
PCIE2, 7177, 92.16340672
PCIE2, 7209, 93.352611968
PCIE1, 7225, 46.5806525184
PCIE2, 7241, 93.352611968
PCIE1, 7257, 38.817210432
PCIE2, 7273, 92.758009344
PCIE1, 7290, 47.1778403712
PCIE2, 7306, 89.1903936
PCIE1, 7322, 46.5806525184
PCIE2, 7338, 90.379598848
PCIE1, 7354, 29.85939264
PCIE2, 7370, 92.758009344
PCIE1, 7386, 37.6228347264
PCIE2, 7402, 93.947214592
PCIE1, 7418, 38.817210432
PCIE2, 7434, 92.16340672
PCIE1, 7450, 38.817210432
PCIE2, 7466, 92.16340672
PCIE1, 7482, 47.1778403712
PCIE2, 7498, 93.352611968
PCIE1, 7514, 39.4143982848
PCIE2, 7530, 92.758009344
PCIE1, 7547, 38.2200225792
PCIE2, 7563, 92.16340672
PCIE1, 7579, 47.1778403712
PCIE2, 7595, 93.352611968
PCIE1, 7611, 35.831271168
PCIE2, 7627, 90.379598848
PCIE1, 7643, 47.1778403712
PCIE2, 7659, 92.758009344
PCIE1, 7675, 37.6228347264
PCIE2, 7691, 92.16340672
PCIE2, 7723, 93.2946289792
PCIE1, 7739, 39.4143982848
PCIE2, 7755, 90.3234624512
PCIE1, 7771, 38.2200225792
PCIE2, 7787, 92.106162368
PCIE1, 7803, 40.6087739904
PCIE2, 7819, 93.2946289792
PCIE1, 7836, 38.2200225792
PCIE2, 7852, 90.9176957568
PCIE1, 7868, 37.6228347264
PCIE2, 7884, 92.106162368
PCIE1, 7900, 28.6650169344
PCIE2, 7916, 93.2946289792
PCIE1, 7932, 46.5806525184
PCIE2, 7948, 90.9176957568
PCIE1, 7964, 29.85939264
PCIE2, 7980, 93.8888622848
PCIE1, 7996, 38.2200225792
PCIE2, 8012, 91.5119290624
PCIE1, 8028, 38.817210432
PCIE2, 8044, 91.5119290624
PCIE1, 8060, 29.2622047872
PCIE2, 8076, 93.2946289792
PCIE1, 8092, 46.5806525184
PCIE2, 8108, 90.9176957568
PCIE1, 8124, 31.0537683456
PCIE2, 8140, 93.2946289792
PCIE1, 8157, 38.2200225792
PCIE2, 8173, 92.7003956736
PCIE1, 8189, 38.2200225792
PCIE2, 8205, 92.7003956736
PCIE2, 8237, 92.7003956736
PCIE1, 8253, 46.0403396992
PCIE2, 8269, 92.106162368
PCIE1, 8285, 29.89632448
PCIE2, 8301, 93.2946289792
PCIE1, 8317, 47.2361926784
PCIE2, 8333, 92.7003956736
PCIE1, 8349, 30.4942509696
PCIE2, 8365, 94.4830955904
PCIE1, 8381, 37.6693688448
PCIE2, 8397, 90.9176957568
PCIE1, 8414, 46.6382661888
PCIE2, 8430, 92.106162368
PCIE1, 8446, 38.865221824
PCIE2, 8462, 91.5119290624
PCIE1, 8478, 38.865221824
PCIE2, 8494, 92.106162368
PCIE1, 8510, 38.865221824
PCIE2, 8526, 90.9176957568
PCIE1, 8542, 38.2672953344
PCIE2, 8558, 93.2946289792
PCIE1, 8574, 40.0610748032
PCIE2, 8590, 92.7003956736
PCIE1, 8606, 38.2672953344
PCIE2, 8622, 92.7003956736
PCIE1, 8638, 39.4631483136
PCIE2, 8654, 92.7003956736
PCIE1, 8670, 38.2672953344
PCIE2, 8686, 93.8888622848
PCIE1, 8703, 46.6382661888
PCIE2, 8719, 90.9176957568
PCIE2, 8751, 93.8305099776
PCIE1, 8767, 47.2361926784
PCIE2, 8783, 91.4550540288
PCIE1, 8799, 29.89632448
PCIE2, 8815, 92.048918016
PCIE1, 8831, 28.7004715008
PCIE2, 8847, 92.048918016
PCIE1, 8863, 47.2361926784
PCIE2, 8879, 90.2673260544
PCIE1, 8895, 31.0921774592
PCIE2, 8911, 92.048918016
PCIE1, 8927, 38.865221824
PCIE2, 8943, 92.6427820032
PCIE1, 8959, 29.2983979904
PCIE2, 8975, 93.2366459904
PCIE1, 8991, 35.2776628864
PCIE2, 9007, 93.2366459904
PCIE1, 9024, 46.0403396992
PCIE2, 9040, 90.8611900416
PCIE1, 9056, 38.865221824
PCIE2, 9072, 93.8305099776
PCIE1, 9088, 29.2983979904
PCIE2, 9104, 92.048918016
PCIE1, 9120, 29.89632448
PCIE2, 9136, 93.2366459904
PCIE1, 9152, 37.0714423552
PCIE2, 9168, 92.048918016
PCIE1, 9184, 36.4735158656
PCIE2, 9200, 92.6427820032
PCIE1, 9216, 38.2672953344
PCIE2, 9232, 91.4550540288
PCIE2, 9264, 90.2673260544
PCIE1, 9280, 38.3145680896
PCIE2, 9296, 91.4550540288
PCIE1, 9312, 37.7159029632
PCIE2, 9329, 93.2366459904
PCIE1, 9345, 38.913233216
PCIE2, 9361, 92.6427820032
PCIE1, 9377, 37.7159029632
PCIE2, 9393, 91.4550540288
PCIE1, 9409, 31.1305865728
PCIE2, 9425, 91.4550540288
PCIE1, 9441, 39.5118983424
PCIE2, 9457, 92.6427820032
PCIE1, 9473, 38.3145680896
PCIE2, 9489, 92.048918016
PCIE1, 9505, 29.3345911936
PCIE2, 9521, 92.6427820032
PCIE1, 9537, 46.0972147328
PCIE2, 9553, 92.6427820032
PCIE1, 9569, 30.5319214464
PCIE2, 9586, 91.4550540288
PCIE1, 9602, 28.7359260672
PCIE2, 9618, 91.4550540288
PCIE1, 9634, 38.913233216
PCIE2, 9650, 90.2673260544
PCIE1, 9666, 30.5319214464
PCIE2, 9682, 91.4550540288
PCIE1, 9698, 39.5118983424
PCIE2, 9714, 93.8305099776
PCIE1, 9730, 39.5118983424
PCIE2, 9746, 93.2366459904
PCIE2, 9778, 93.352611968
PCIE1, 9794, 38.3145680896
PCIE2, 9810, 91.568804096
PCIE1, 9826, 46.6958798592
PCIE2, 9843, 90.379598848
PCIE1, 9859, 46.0972147328
PCIE2, 9875, 92.16340672
PCIE1, 9891, 38.913233216
PCIE2, 9907, 90.974201472
PCIE1, 9923, 37.7159029632
PCIE2, 9939, 92.758009344
PCIE1, 9955, 39.5118983424
PCIE2, 9971, 93.352611968
PCIE1, 9987, 37.7159029632
PCIE2, 10003, 92.758009344
PCIE1, 10019, 38.913233216
PCIE2, 10035, 93.352611968
PCIE1, 10051, 38.913233216
PCIE2, 10067, 89.1903936
PCIE1, 10083, 38.3145680896
PCIE2, 10099, 92.758009344
PCIE1, 10115, 40.1105634688
PCIE2, 10131, 92.758009344
PCIE1, 10148, 38.913233216
PCIE2, 10164, 92.16340672
PCIE1, 10180, 40.1105634688
PCIE2, 10196, 91.568804096
PCIE1, 10212, 39.5118983424
PCIE2, 10228, 91.568804096
PCIE1, 10244, 38.913233216
PCIE2, 10260, 92.16340672
PCIE2, 10292, 89.784996224
PCIE1, 10308, 38.88922752
PCIE2, 10324, 90.974201472
PCIE1, 10340, 29.9147904
PCIE2, 10356, 92.758009344
PCIE1, 10372, 36.496044288
PCIE2, 10388, 93.352611968
PCIE1, 10404, 47.265368832
PCIE2, 10420, 91.568804096
PCIE1, 10437, 38.290931712
PCIE2, 10453, 92.758009344
PCIE1, 10469, 38.88922752
PCIE2, 10485, 93.352611968
PCIE1, 10501, 40.085819136
PCIE2, 10517, 93.352611968
PCIE1, 10533, 36.496044288
PCIE2, 10549, 93.352611968
PCIE1, 10565, 40.085819136
PCIE2, 10581, 91.568804096
PCIE1, 10597, 37.692635904
PCIE2, 10613, 93.352611968
PCIE1, 10629, 47.265368832
PCIE2, 10645, 92.16340672
PCIE1, 10661, 30.513086208
PCIE2, 10677, 92.16340672
PCIE1, 10693, 38.290931712
PCIE2, 10709, 92.16340672
PCIE1, 10725, 38.88922752
PCIE2, 10742, 91.568804096
PCIE1, 10758, 38.290931712
PCIE2, 10774, 91.568804096
PCIE2, 10806, 90.379598848
PCIE1, 10822, 39.487523328
PCIE2, 10838, 92.16340672
PCIE1, 10854, 37.692635904
PCIE2, 10870, 93.352611968
PCIE1, 10886, 38.88922752
PCIE2, 10902, 91.568804096
PCIE1, 10918, 46.068777216
PCIE2, 10934, 92.758009344
PCIE1, 10950, 38.88922752
PCIE2, 10966, 90.974201472
PCIE1, 10982, 28.718198784
PCIE2, 10998, 92.758009344
PCIE1, 11014, 47.265368832
PCIE2, 11031, 92.758009344
PCIE1, 11047, 28.718198784
PCIE2, 11063, 92.16340672
PCIE1, 11079, 46.667073024
PCIE2, 11095, 91.568804096
PCIE1, 11111, 31.111382016
PCIE2, 11127, 91.568804096
PCIE1, 11143, 29.9147904
PCIE2, 11159, 93.352611968
PCIE1, 11175, 38.290931712
PCIE2, 11191, 90.379598848
PCIE1, 11207, 29.9147904
PCIE2, 11223, 93.352611968
PCIE1, 11239, 38.290931712
PCIE2, 11255, 90.974201472
PCIE1, 11271, 40.085819136
PCIE2, 11287, 90.974201472
PCIE2, 11320, 91.568804096
PCIE1, 11336, 47.1778403712
PCIE2, 11352, 91.568804096
PCIE1, 11368, 38.817210432
PCIE2, 11384, 93.947214592
PCIE1, 11400, 38.2200225792
PCIE2, 11416, 92.16340672
PCIE1, 11432, 37.6228347264
PCIE2, 11448, 92.758009344
PCIE1, 11464, 35.2340833152
PCIE2, 11480, 93.947214592
PCIE1, 11496, 37.6228347264
PCIE2, 11512, 93.947214592
PCIE1, 11528, 38.817210432
PCIE2, 11544, 91.568804096
PCIE1, 11560, 37.6228347264
PCIE2, 11576, 89.784996224
PCIE1, 11593, 38.817210432
PCIE2, 11609, 91.568804096
PCIE1, 11625, 38.817210432
PCIE2, 11641, 93.947214592
PCIE1, 11657, 29.85939264
PCIE2, 11673, 91.568804096
PCIE1, 11689, 38.817210432
PCIE2, 11705, 91.568804096
PCIE1, 11721, 40.6087739904
PCIE2, 11737, 92.758009344
PCIE1, 11753, 38.2200225792
PCIE2, 11769, 91.568804096
PCIE1, 11785, 38.2200225792
PCIE2, 11801, 90.974201472
PCIE2, 11833, 91.0307071872
PCIE1, 11849, 38.2200225792
PCIE2, 11865, 90.4357352448
PCIE1, 11881, 38.2200225792
PCIE2, 11898, 93.4105949568
PCIE1, 11914, 29.2622047872
PCIE2, 11930, 92.8156230144
PCIE1, 11946, 39.4143982848
PCIE2, 11962, 92.220651072
PCIE1, 11978, 37.0256468736
PCIE2, 11994, 92.8156230144
PCIE1, 12010, 46.5806525184
PCIE2, 12026, 93.4105949568
PCIE1, 12042, 40.0115861376
PCIE2, 12058, 92.220651072
PCIE1, 12074, 47.1778403712
PCIE2, 12090, 91.6256791296
PCIE1, 12106, 29.85939264
PCIE2, 12122, 92.220651072
PCIE1, 12138, 39.4143982848
PCIE2, 12154, 92.220651072
PCIE1, 12171, 39.4143982848
PCIE2, 12187, 92.220651072
PCIE1, 12203, 38.817210432
PCIE2, 12219, 90.4357352448
PCIE1, 12235, 37.0256468736
PCIE2, 12251, 91.0307071872
PCIE1, 12267, 38.2200225792
PCIE2, 12283, 91.6256791296
PCIE1, 12299, 37.6228347264
PCIE2, 12315, 91.0307071872
PCIE2, 12347, 89.8407633024
PCIE1, 12363, 29.2983979904
PCIE2, 12379, 91.6256791296
PCIE1, 12395, 40.0610748032
PCIE2, 12411, 93.4105949568
PCIE1, 12427, 38.865221824
PCIE2, 12444, 94.0055668992
PCIE1, 12460, 47.2361926784
PCIE2, 12476, 92.220651072
PCIE1, 12492, 38.865221824
PCIE2, 12508, 92.8156230144
PCIE1, 12524, 46.6382661888
PCIE2, 12540, 92.220651072
PCIE1, 12556, 38.2672953344
PCIE2, 12572, 92.220651072
PCIE1, 12588, 29.2983979904
PCIE2, 12604, 91.0307071872
PCIE1, 12620, 38.2672953344
PCIE2, 12636, 92.220651072
PCIE1, 12652, 31.0921774592
PCIE2, 12668, 93.4105949568
PCIE1, 12684, 37.6693688448
PCIE2, 12700, 91.6256791296
PCIE1, 12716, 38.865221824
PCIE2, 12732, 79.1312683392
PCIE1, 12749, 35.875589376
PCIE2, 12765, 92.220651072
PCIE1, 12781, 46.6382661888
PCIE2, 12797, 89.24579136
PCIE1, 12813, 29.89632448
PCIE2, 12829, 88.6508194176
PCIE2, 12861, 90.3234624512
PCIE1, 12877, 36.4735158656
PCIE2, 12893, 87.9465292288
PCIE1, 12909, 37.0714423552
PCIE2, 12925, 91.5119290624
PCIE1, 12941, 39.4631483136
PCIE2, 12957, 92.106162368
PCIE1, 12973, 36.4735158656
PCIE2, 12989, 91.5119290624
PCIE1, 13005, 37.0714423552
PCIE2, 13022, 91.5119290624
PCIE1, 13038, 38.2672953344
PCIE2, 13054, 90.9176957568
PCIE1, 13070, 45.4424132096
PCIE2, 13086, 90.3234624512
PCIE1, 13102, 40.6590012928
PCIE2, 13118, 90.3234624512
PCIE1, 13134, 29.2983979904
PCIE2, 13150, 92.7003956736
PCIE1, 13166, 40.0610748032
PCIE2, 13182, 90.9176957568
PCIE1, 13198, 39.4631483136
PCIE2, 13214, 91.5119290624
PCIE1, 13230, 38.865221824
PCIE2, 13246, 89.7292291456
PCIE1, 13262, 39.4631483136
PCIE2, 13278, 91.5119290624
PCIE1, 13294, 40.0610748032
PCIE2, 13311, 90.9176957568
PCIE1, 13327, 38.865221824
PCIE2, 13343, 92.106162368
PCIE2, 13375, 92.106162368
PCIE1, 13391, 46.0403396992
PCIE2, 13407, 92.106162368
PCIE1, 13423, 30.4942509696
PCIE2, 13439, 90.3234624512
PCIE1, 13455, 28.7004715008
PCIE2, 13471, 91.5119290624
PCIE1, 13487, 40.0610748032
PCIE2, 13503, 92.7003956736
PCIE1, 13519, 29.2983979904
PCIE2, 13535, 89.7292291456
